headline,date,month,year,content,link,hoax
Iran Sebut Perjanjian Bahrain-Israel 'Pengkhianatan Besar' untuk Palestina,12,September,2020,"Otoritas Iran mengkritik perjanjian damai Bahrain Israel diumumkan . pejabat Iran menyebut perjanjian damai 'pengkhianatan ' perjuangan Palestina . `` pemimpin lalai UEA , # Bahrain membuka jalan skema Zionis . belajar sejarah , '' pejabat Iran , Hossein Amir-Abdollahian , penasihat khusus urusan negeri Ketua Parlemen Iran , dilansir Reuters , Sabtu .Amir-Abdollahian mantan Wakil Menteri Negeri Iran menyebut upaya Amerika Serikat memediasi perdamaian Timur 'usang bertahun-tahun ' . Perjanjian damai Bahrain Israel diumumkan Presiden AS , Donald Trump , penengah Jumat . perjanjian , Bahrain negara Arab keempat menormalisasi hubungan Israel , Mesir , Yordania UEA.Sama perjanjian damai UEA , perjanjian Bahrain-Israel mengatur normalisasi hubungan diplomatik , komersial , keamanan hubungan negara . UEA sepakat menormalisasi hubungan Israel , diumumkan Trump lalu.Kecaman perjanjian damai Bahrain Israel Turki . Otoritas Turki menyebut perjanjian damai pukulan upaya membela perjuangan Palestina . `` mendorong Israel melanjutkan praktik sah Palestina upaya-upayanya menjadikan pendudukan tanah Palestina , permanen , '' Kementerian Negeri Turki pernyataannya.Otoritas Palestina mengecam keras perjanjian damai . pejabat senior Palestina , Wasel Abu Yousef , menyebut perjanjian Bahrain Israel 'pengkhianatan ' Palestina . `` tikaman punggung perjuangan Palestina , rakyat Palestina hak-hak , '' Abu Yousef . `` pengkhianatan Yerusalem Palestina ... pembenaran normalisasi gratis Israel , '' cetusnya .",https://news.detik.com/internasional/d-5170169/iran-sebut-perjanjian-bahrain-israel-pengkhianatan-besar-untuk-palestina,0
"Serangan Israel di Suriah Tewaskan 11 Orang, Termasuk Warga Sipil",1,September,2020,"Serangan Israel Suriah menewaskan warga sipil , tentara pemerintah tujuh petempur asing sekutu . kelompok pemantau HAM Suriah Selasa merilis korban baru.Seperti dilansir AFP , Selasa , organisasi Observatorium Suriah Hak Asasi Manusia , korban serangan Israel Senin orang . petempur paramiliter didukung Iran tewas serangan . Kelompok pemantau berbasis Inggris , serangan menghantam posisi militer Suriah selatan Damaskus posisi milik paramiliter didukung Iran . Serangan berdampak gerilyawan gerakan Hizbullah Lebanon , provinsi selatan Daraa . Observatorium gerilyawan Hizbullah tewas.Sebelumnya Senin malam , kantor berita pemerintah Suriah , melaporkan `` musuh Zionis serangan posisi militer selatan Damaskus pertahanan udara menghadapi '' . `` Serangan Israel menyebabkan martir tewas tujuh tentara terluka , '' sumber . serangan arah Dataran Golan diduduki Israel.Tonton video 'Israel Serang Suriah , Tewaskan 2 Tentara 7 Orang Terluka ' :",https://news.detik.com/internasional/d-5155326/serangan-israel-di-suriah-tewaskan-11-orang-termasuk-warga-sipil,0
Peran Trump di Era Baru Hubungan Israel-UEA,14,August,2020,"Israel Uni Emirat Arab meneken kesepakatan perjanjian damai . Lahirnya babak hubungan lepas peran Presiden Amerika Serikat Donald Trump.Seperti dilansir AFP , Jumat , negara , Trump memuji pulihnya hubungan Israel UEA . Trump menyebutnya `` perjanjian perdamaian bersejarah teman '' . perjanjian damai UEA , Israel berjanji menangguhkan pencaplokan tanah Palestina . Perdana Menteri Israel Benjamin Netanyahu `` bersejarah '' meluncurkan `` era '' negara-negara Arab Israel.Pernyataan Trump , Netanyahu pemimpin UEA Sheikh Mohamed bin Zayed Al-Nahyan alias MBZ mengumumkan `` menyetujui normalisasi penuh hubungan Israel Uni Emirat Arab '' .Netanyahu Israel `` menangguhkan deklarasi kedaulatan '' wilayah Tepi Barat Palestina diduduki - gagasan diusulkan rencana kontroversial Trump menyelesaikan konflik . Halaman 1 2 donald trump uea uea israel berdamai round-upNamun , Netanyahu pidato televisi nasional setuju menunda , membatalkan , pencaplokan , rencana `` meja '' `` menyerahkan hak tanah '' .Atas , Palestina keras menolak kesepakatan , menyebutnya `` pengkhianatan '' perjuangan , klaim Yerusalem kota negara . , Palestina mengumumkan penarikan duta UEA , menuntut pertemuan darurat Liga Arab . Kelompok Islam Palestina Hamas , menjalankan pesisir Jalur Gaza , cepat kesepakatan `` melayani kepentingan Palestina '' .Sedangkan Iran menyebut kesepakatan mengatur normalisasi hubungan UEA Israel 'berbahaya sah ' . `` Langkah memalukan Abu Dhabi mencapai kesepakatan rezim Zionis palsu langkah berbahaya , UEA negara0negara mendukungnya bertanggung jawa konsekuensinya , '' pernyataan Kementerian Negeri Iran dikutip kantor berita IRNA dilansir Reuters , Jumat .",https://news.detik.com/internasional/d-5133886/peran-trump-di-era-baru-hubungan-israel-uea,0
Iran Sebut Perjanjian Damai Uni Emirat Arab dan Israel Berbahaya,14,August,2020,"Otoritas Iran mengomentari perjanjian damai Uni Emirat Arab Israel diumumkan . Iran menyebut kesepakatan mengatur normalisasi hubungan UEA Israel 'berbahaya sah ' . `` Langkah memalukan Abu Dhabi mencapai kesepakatan rezim Zionis palsu langkah berbahaya , UEA negara0negara mendukungnya bertanggung jawa konsekuensinya , '' pernyataan Kementerian Negeri Iran dikutip kantor berita IRNA dilansir Reuters , Jumat . `` menikam Palestina memperkuat persatuan kawasan melawan rezim Zionis , '' pernytaan . UEA Israel sepakat menormalisasi hubungan diplomatik menjalin hubungan luas . perjanjian dimediasi Presiden Amerika Serikat Donald Trump , Israel sepakat menangguhkan rencana pencaplokan wilayah Tepi Barat.Perjanjian memperkuat posisi menentang Iran , UEA , Israel AS dipandang ancaman utama situasi konflik Timur Tengah.Otoritas ketiga negara menyebut perjanjian damai 'bersejarah ' terobosan perdamaian . pemimpin Palestina , terkejut kesepakatan , mengecamnya keras menyebutnya 'tikaman punggung ' perjuangan Palestina.Diketahui kebanyakan negara Arab mengakui Israel menjalin hubungan diplomatik ekonomi negara Yahudi . UEA negara Teluk Arab , negara Arab ketiga , menjalin hubungan diplomatik Israel , Mesir Yordania.Sheikh UEA , Mohammed bin Zayed , pernyataannya menyebut perjanjian menghentikan upaya Israel mencaplok wilayah Palestina . Pejabat senior UEA , Anwar Gargash , menyebut perjanjian membantu menjinakkan disebutnya 'bom ' . mendorong Israel Palestina meja perundingan.Tonton video 'Perjanjian Damai Israel-Dunia Arab , Netanyahu : Assalamualaikum ! ' :",https://news.detik.com/internasional/d-5133080/iran-sebut-perjanjian-damai-uni-emirat-arab-dan-israel-berbahaya,0
"Viral Skripsi 'Zionis' Berdaftar Pustaka Medsos, Ini Kata Kemendikbud",13,August,2020,"Viral mahasiswa Universitas Muhammadiyah Malang menyusun skripsi membahas zionis merujuk laman media sosial . Kementerian Pendidikan Kebudayaan angkat bicara terkait . `` bahan pustaka disitir kebenaran ilmiahnya teruji , '' Direktur Jenderal Pendidikan Kemendikbud Nizam dikonfirmasi detikcom Rabu . menyitir bahan pustaka media sosial berkaitan lulus tidaknya mahasiswa . Menurutnya , proses kelulusan mahasiswa dinilai karya tulisnya memenuhi kaidah ilmiah . `` Penyitiran medsos kaitannya lulus lulus . Tergantung karya tulisnya . karya tulis memenuhi kaidah ilmiah , '' Nizam.Nizam karya tulis dibuktikan isi tulisannya . , menurutnya , memiliki logika dalamnya . `` dibuktikan kebenaran isi tulisan logika penyimpulannya , '' Nizam . Halaman 1 2 skripsi zionis kemendikbud skripsi umm universitas muhammadiyah malang pendidikan viral mahasiswa sarjanaSebelumnya kualitas sarjana Fakultas Ilmu Sosial Politik Indonesia diperbincangkan viral media sosial . akun twitter @ gilangcomrade memposting hasil skripsi salah mahasiswa Fakultas Ilmu Sosial Politik memuat daftar pustaka laman media sosial . `` Kualitas Skripsi Sarjana FISIP Indonesia , '' cuit Gilang Lukman dibaca detikcom , Rabu , siang . postingan , Gilang foto hasil tangkapan layar skripsi berjudul 'Tanda-Tanda Zionisme Film Kartun Anak Televisi ' diajukan Fakultas Ilmu Sosial Politik persyaratan gelar sarjana .Sementara , Kepala Program Studi Ilmu Komunikasi UMM Himawan Sutanto membenarkan skripsi diperbincangkan media sosial milik alumni Ilmu Komunikasi 2016 . Mahasiswa berhasil menyelesaikan kuliah nilai memuaskan . `` Iya , alumni , 2016 . Anaknya lulus 4 , nilainya bagus memuaskan . indikasi mengarah mengabaikan , . membandingkan perguruan perguruan . standar model metodologi riset , '' Himawan detikcom sambungan telepon , Rabu .",https://news.detik.com/berita/d-5131054/viral-skripsi-zionis-berdaftar-pustaka-medsos-ini-kata-kemendikbud,0
"Soal Skripsi 'Zionis' yang Daftar Pustakanya Pakai Medsos, Ini Penjelasan UMM",12,August,2020,"Universitas Muhammadiyah Malang angkat bicara terkait tugas skripsi 'Zionis ' salah alumni 2016 viral media sosial . Data disertakan bahan skripsi dinilai memenuhi standar riset sarjana strata 1 ilmu komunikasi.Kepala Program Studi Ilmu Komunikasi UMM Himawan Sutanto standar riset alumni Ilmu Komunikasi 2016 , dinilai memenuhi standar S-1 . riset membutuhkan rujukan data , penguatan data primer berasal film , buku , jurnal . `` membaca , ramai twitter . lihat , capture-capture diunggah , . kajian semiotik ilmu komunikasi diperbolehkan mencari bahan rujukan , '' terang Himawan detikcom sambungan telepon , Rabu .Himawan membenarkan skripsi diperbincangkan media sosial milik alumni Ilmu Komunikasi 2016 . Mahasiswa berhasil menyelesaikan kuliah nilai memuaskan . `` Iya , alumni , 2016 . Anaknya lulus 4 , nilainya bagus memuaskan . indikasi mengarah mengabaikan , . membandingkan perguruan perguruan . standar model metodologi riset , '' Himawan.Menurut Himawan , kendala mahasiswa mengajukan skripsi . menggali data penguatan riset diajukan . Sesuai judul skripsi , Himawan , mahasiswa mengkaji tanda teks film kartun anak . `` kadang gini kajian ilmu komunikasi semiotik hubungan tanda , pembebasan tanda tanda , teks macam-macam . , zionis , teks berbicara zionis diteliti alumni , '' Himawan.Dengan riset membutuhkan rujukan , Himawan , sang mahasiswa mengambil internet . merujuk buku jurnal . `` Kajian diangkat kayak budaya gitu . Data primer film , dimanifestasikan , film ditempeli kepentingan-kepentingan , '' terang Himawan.Tonton video 'Perjuangan Penulis Skripsi 3.045 Halaman : Mandi Tidur ' : Halaman 1 2 universitas muhammadiyah malang umm skripsi viral skripsi zionis birojatimHimawan mengaku , berkomunikasi dosen pembimbing pengajuan skripsi . proses skripsi , mahasiswa mengalami kesulitan rujukan terkait sumber-sumber diteliti . `` berbicara dosen pembimbing , mempermasalahkan . sang mahasiswa kesulitan mengumpulkan rujukan , kajiannya zionis sejarah , kajian-kajian middle east . dikaji film , disitu tanda teks zionis , '' Himawan.Himawan , teknik penelitian tabu merujuk wikipedia . dipelajari utuh , membutuhkan sumber-sumber , data sekunder menguatkan data primer penelitian . `` catatan , ya mahasiswa S1 proses latihan riset , memahami kekurangan , sempurna , susah , berat selevel S1 . kajian menarik , mahasiswa berani mengambil kajian , diteliti seksi , zionis , freemasson illuminati , '' Himawan.Program Studi Ilmu Komunikasi UMM berpikir positif unggahan twitter mengangkat skripsi salah alumni 2016 . bahan evaluasi program studi . `` berpikir positif , catatan evaluasi prodi . , model exit tawarkan mahasiswa . skripsi , tugas-tugas bentuk karya , '' papar Himawan.Himawan menyebut , enam model tugas setara skripsi . Kesemuanya menguatkan potensi dimiliki mahasiswa . , menjuarai Pimnas karya film kancah internasional kampanye sosial magang perusahaan konsultan BUMN bekerjasama Prodi Ilmu Komunikasi UMM . `` 6 model tugas setara skripsi.Semuanya mengangkat potensi mahasiswa . , karya film menjuarai festival internasional juara Pimnas diekuivalen tugas . Intinya , mahasiswa masuk bahagia , bahagia , '' pungkas Himawan .",https://news.detik.com/berita-jawa-timur/d-5130244/soal-skripsi-zionis-yang-daftar-pustakanya-pakai-medsos-ini-penjelasan-umm,0
Skripsi 'Zionis' yang Daftar Pustakanya Pakai Medsos Dibuat Mahasiswa UMM,12,August,2020,"Kepala Program Studi Ilmu Komunikasi UMM Himawan Sutanto membenarkan skripsi diperbincangkan media sosial milik alumni Ilmu Komunikasi 2016 . Mahasiswa berhasil menyelesaikan kuliah nilai memuaskan . `` Iya , alumni , 2016 . Anaknya lulus 4 , nilainya bagus memuaskan . indikasi mengarah mengabaikan , . membandingkan perguruan perguruan . standar model metodologi riset , '' Himawan detikcom sambungan telepon , Rabu .Menurut Himawan , kendala mahasiswa mengajukan skripsi . menggali data penguatan riset diajukan . Sesuai judul skripsi , Himawan , mahasiswa mengkaji tanda teks film kartun anak . `` kadang gini kajian ilmu komunikasi semiotik hubungan tanda , pembebasan tanda tanda , teks macam-macam . , zionis , teks berbicara zionis diteliti alumni , '' Himawan.Sebelumnya kualitas sarjana Fakultas Ilmu Sosial Politik Indonesia diperbincangkan viral media sosial . akun twitter @ gilangcomrade memposting hasil skripsi salah mahasiswa Fakultas Ilmu Sosial Politik memuat daftar pustaka laman media sosial . `` Kualitas Skripsi Sarjana FISIP Indonesia , '' cuit Gilang Lukman dibaca detikcom , Rabu , siang.Dalam postingan , Gilang foto hasil tangkapan layar skripsi berjudul 'Tanda-Tanda Zionisme Film Kartun Anak Televisi ' diajukan Fakultas Ilmu Sosial Politik persyaratan gelar sarjana . skripsi skripsi zionis viral viral skripsi birojatim umm universitas muhammadiyah malang",https://news.detik.com/berita-jawa-timur/d-5130159/skripsi-zionis-yang-daftar-pustakanya-pakai-medsos-dibuat-mahasiswa-umm,0
Viral Skripsi 'Zionis' Mahasiswa FISIP yang Daftar Pustakanya Pakai Medsos,12,August,2020,"Kualitas sarjana Fakultas Ilmu Sosial Politik Indonesia diperbincangkan viral media sosial . akun twitter @ gilangcomrade memposting hasil skripsi salah mahasiswa Fakultas Ilmu Sosial Politik memuat daftar pustaka laman media sosial . `` Kualitas Skripsi Sarjana FISIP Indonesia , '' cuit Gilang Lukman dibaca detikcom , Rabu , siang.Dalam postingan , Gilang foto hasil tangkapan layar skripsi berjudul 'Tanda-Tanda Zionisme Film Kartun Anak Televisi ' diajukan Fakultas Ilmu Sosial Politik persyaratan gelar sarjana .Gilang memblok hitam nama universitas mahasiswa menimba ilmu . unggahan foto , Gilang menyertakan sitasi diambil laman Facebook , Wikipedia , blogspot . `` Nemu skripsi pas nyari bahan tesis S2 Oxford program studi Timur . minat isu-isu Israel , Palestina Zionisme perpekstif kritis multidisipliner , kunjungi page @ haifa.institute co-found instragram , '' Gilang utasnya.Sontak , postingan Gilang menyita perhatian warganet . diunggah 11 Agustus 2020 07.27 WIB , 13 ribu warganet me-retweet komentar . 20 ribu menyukai postingan . `` Sitasi latar halaman facebook , '' kritik @ bobbyjoexx.Tonton video 'Perjuangan Penulis Skripsi 3.045 Halaman : Mandi Tidur ' : Halaman 1 2 viral viral skripsi umm birojatim zionisPada latar skripsi , mahasiswa mengulas zionis . , zionisme paham gerakan bersifat politis , rasial , ekstrim , bertujuan menegakkan negara khusus Bangsa Yahudi Palestina . Sumber latar diambil Facebook : Israel Berbahasa Indonesia , 11 Juni 2011.Satu netizen @ biagirakasa menimpali postingan Gilang , bahan skripsi lolos sidang elok bahan pergunjingan . `` Apasih bahan skripi dilolosin sidang udh koar in sok so ngrendahin akreditasi prodinya duh sarjana yg bikin udh tulis 'Sarjana FISIP INDO ' huh mental pembakar iya , susah majunya ni negara klok njatuhin , '' dopamine.Merasa dipojokkan Gilang lantas , skripsi sidang disahkan 2016 . `` Udah disahkan lulus 2016 . naka FISIP , namanya otokritik plus sarkas , '' balas Gilang.Dari penelusuran detikcom , skripsi disusun mahasiswa Universitas Muhammadiyah Malang . `` mas . skripsi mahasiswa Prodi Komunikasi . coba langsung Kaprodi Komunikasi . Himawan , '' Kepala Humas UMM Sugeng Winarno detikcom .",https://news.detik.com/berita-jawa-timur/d-5129924/viral-skripsi-zionis-mahasiswa-fisip-yang-daftar-pustakanya-pakai-medsos,0
Mengingat Kembali Invasi Irak ke Kuwait 30 Tahun Lalu,1,August,2020,"Ketegangan negara bertetangga Irak Kuwait sejatinya meningkat 18 Juli 1990 . , Irak menuduh Kuwait mencuri minyak ladang minyak Rumaila melanggar batas wilayahnya.Saddam Hussein pemimpin Irak menuntut ganti rugi $ 2,4 miliar Rp 35 triliun Kuwait . Kuwait , Irak berusaha mengebor sumur minyak wilayahnya.Saling klaim berkembang salah perselisihan kompleks perbatasan negara . pokok pertikaian kemerdekaan Kuwait 1961 . kelabu KuwaitSelain konflik perbatasan , Irak menuduh Kuwait membanjiri pasar minyak harga minyak mentah anjlok . Upaya Liga Arab Arab Saudi menengahi penyelesaian krisis menjumpai kegagalan pembicaraan ditunda 1 Agustus.Akan keesokan harinya , tanggal 2 Agustus 1990 pasukan Irak langsung menyerang . `` Pasukan Irak jam 2 pagi melanggar wilayah perbatasan utara , memasuki wilayah Kuwait menduduki posisi Kuwait , '' siaran berita Radio Kuwait buletin beritanya . Berita radio diiringi latar suara musik patriotik seruan warga Kuwait `` mempertahankan tanah , gurun bukit pasir . `` Bentrokan tentara Kuwait Irak persenjataan berat pecah Kuwait City . Pasukan Kuwait berkekuatan 16.000 orang kewalahan menghadapi 100.000 pasukan Irak 300 tank . Pagi , kota Kuwait jatuh Kepala Negara Kuwait Sheikh Jaber al-Ahmad Al-Sabah mengungsi Arab Saudi . Saudara lelakinya bernama Fahd terbunuh pasukan Irak merebut istana.Sementara Baghdad , Irak , radio resmi milik pemerintah mengumumkan `` rezim pengkhianat '' dituduh kaki tangan `` komplotan Zionis Amerika '' bertujuan merusak pemulihan ekonomi Irak.Saddam Hussein : `` Kuwait Irak '' Komunitas internasional beramai-ramai mengecam invasi . Harga minyak melambung pasar internasional . pertemuan darurat , Dewan Keamanan PBB menuntut pasukan Irak Kuwait ditarik , syarat.Washington membekukan aset Irak AS anak perusahaannya negeri , aset milik Kuwait mencegah Baghdad mengambil untung aset . Uni Soviet pemasok senjata utama Irak menghentikan pengirimannya.Tanggal 6 Agustus 1990 , Dewan Keamanan PBB memberlakukan embargo bidang perdagangan , keuangan , militer Irak . , Presiden AS George H.W . Bush mengumumkan mengirim pasukan Arab Saudi.Irak menutup perbatasannya orang asing . Ribuan warga sipil barat , Arab Asia ditahan Irak Kuwait . 500 orang diduga dikorbankan 'perisai manusia ' lokasi strategis berbulan-bulan . 8 Agustus , Baghdad mengumumkan penggabungan Kuwait total Irak . , Irak mencaplok Kuwait menyatakannya provinsi ke-19 . `` Kuwait Irak , '' Saddam Hussein.Operasi Badai GurunPada 29 November , Dewan Keamanan PBB mengizinkan penggunaan `` sarana '' memaksa Irak Kuwait menarik mundur pasukannya sukarela 15 Januari 1991 . Baghdad menolak ultimatum ini.Pada 17 Januari , inisiatif diplomatik gagal , Operasi Badai Gurun dipimpin AS pengeboman intensif Irak Kuwait . 24 Februari 1991 , Presiden Bush mengumumkan dilangsungkannya serangan darat . berminggu-minggu , koalisi negara dipimpin AS menempatkan 900.000 tentara kawasan bertikai . pasukan ditempatkan perbatasan Arab Saudi Irak.Pasukan sekutu bergerak cepat mencapai gencatan senjata Irak 100 jam . Bush mengumumkan pembebasan Kuwait 27 Februari pertikaian . Kalah telak , Irak menerima resolusi PBB . Kuwait terlanjur hancur , dijarah , 750 sumur minyak terbakar.Krisis memecah negara-negara Arab . Tentara Mesir Suriah mengambil koalisi , dikecam negara-negara Arab . dekade , 2003 , Kuwait berfungsi jembatan invasi dipimpin AS Irak , menggulingkan Saddam Hussein.ae/yp",https://news.detik.com/dw/d-5116485/mengingat-kembali-invasi-irak-ke-kuwait-30-tahun-lalu,0
Mengapa Israel Urung Duduki Tepi Barat?,24,Julyy,2020,"Perhatian dunia terpaku arah Tepi Barat Yordan 1 Juli silam , Israel sejatinya menjalankan fase peta jalan damai diusulkan Presiden AS Donald Trump , menduduki Lembah Yordania.Namun lacur , rencana tergerus mendesak . H aneksasi Palestina , gelombang wabah corona Israel mengganas , mencatat angka kematian tertinggi pandemi.Pada 1.013 warga tercatat positif mengidap virus corona . angka penularan mencapai 2.000an . Menteri Negeri Gabi Ashkenazi mengakui rencana aneksasi `` diagendakan , '' dikutip kantor berita DPA , Minggu . `` , tanggal 1 Juli tanggal sakral . sakral negara Israel keamanannya , '' Ashkenazi wawancara harian Yediot Ahronot . `` berpegang posisi , '' imbuhnya . `` agenda pemerintah , diskusi rapat konsultasi . berkomitmen menyelamatkan ekonomi menanggulangi penyakit . '' pemerintah `` berniat '' membahas kelanjutan rencana aneksasi.Wabah corona lahirkan krisis politikPerdana Menteri Benjamin Netanyahu membisu . wabah Covid-19 kian mengganas , menjalani proses pengadilan seputar dakwaan korupsi . Minggu pengadilan Yerusalem menunda proses peradilan Januari 2021.Netanyahu dihujani kritik seputar kinerja pemerintah menanggulangi wabah . Sabtu ratusan orang berdemonstrasi kediaman perdana menteri , ribuan menuntut bantuan ekonomi menggelar aksi pantai Tel Aviv.Dengan angka populasi 9 juta penduduk , Israel mencatat 50.000 penularan virus corona 430 kematian.Gelombang diyakini Mei , pemerintah melonggarkan aturan pembatasan sosial karantina . Netanyahu antusias warga rumah singgah kedai minum . laporan kantor berita DPA , PM Israel berseloroh betapa Israel negara elit dunia berhasil meredam krisis corona.Namun angka penularan meningkat Juni , Netanyahu memilih berdiam . tampil publik rencana pemerintah meredam gelombang wabah 3 Juli , lapor lembaga penyiaran Jerman , ARD . `` Pesta kemenangan dirayakan prematur , '' Professor Arnon Afek , bekas Direktur Jendral Kementerian Kesehatan . Pelonggaran karantina `` cepat , '' imbuhnya DPA , Minggu .Rencana aneksasi pecahkan kebuntuan solusi negaraPeta jalan damai diusulkan Presiden AS Donald Trump Benjamin Netanyahu hak Israel menguasai 30 % wilayah Tepi Barat Yordan . Wilayah mencakup kantung pemukiman Yahudi lembah 100 km membelah Palestina Yordania.Rencana dikecam diyakini menamatkan riwayat solusi negara . Pergeseran patok perbatasan Tepi Barat wilayah Palestina terpecah sepenuhnya wilayah Israel.Perubahan geopolitik Tepi Barat angin segar kemunculan gagasan ihwal Palestina , solusi negara bangsa . Konsep menempatkan warga Israel Palestina hak setara bendera.Ide momentum diusulkan Peter Beinart , kolumnis Yahudi AS . dianggap mewakili kaum muda Yahudi Amerika kian progresif , kritis kebijakan Israel ketimbang generasi pendahulu.Beinart mengajak kaum Zionis liberal melupakan solusi `` pemisahan negara , menyambut kesetaraan Palestina Israel , '' tulisnya . Editorial New York Times dikabarkan `` memicu gelombang kejut '' kalangan Yahudi AS , lapor Associated Press.Kolumnis muda AS . sisi , Perdana Menteri Yordania , Omar Razzaz , menyuarakan dukungan konsep negara binasional Lembah Yordan laut Mediterania . `` menutup pintu solusi negara , positif , benar-benar membuka pintu solusi demokratis satu-negara '' harian Inggris , Guardian , Selasa . `` tantang Israel : ya . Mari solusi negara , '' pungkasnya.rzn/as",https://news.detik.com/dw/d-5106604/mengapa-israel-urung-duduki-tepi-barat,0
Jet Tempur Israel Cegat Pesawat Penumpang Iran di Atas Suriah,24,Julyy,2020,"Televisi nasional Iran melaporkan jet tempur Israel mencegat pesawat penumpang maskapai Iran mengudara wilayah Suriah Beirut , Libanon . Manuver memaksa pesawat Iran mengambil tindakan menghindar.Seperti dilansir AFP , Jumat , televisi nasional Iran , IRIB , menayangkan rekaman video amatir penumpang berteriak pesawat maskapai Mahan Airlines berubah arah mengudara.Sebuah video direkam telepon genggam jet tempur terbang samping pesawat penumpang . `` pesawat terbang Suriah , jet tempur rezim Zionis mendekati pesawat Mahan Airlines , '' laporan IRIB . `` aksi berbahaya jet tempur Israel , pilot pesawat komersial cepat mengurangi ketinggian penerbangan menghindari tabrakan jet tempur Israel , melukai penumpang pesawat , '' imbuh IRIB laporannya.Laporan IRIB mengutip sumber namanya , jet tempur mencegat pesawat Iran milik Israel Amerika Serikat . Insiden 'provokatif berbahaya'.Secara terpisah , televisi Suriah kantor berita , mengutip sumber penerbangan sipil , menyebut jet tempur milik koalisi pimpinan AS . `` Pesawat diyakini milik koalisi pimpinan AS mencegat pesawat sipil Iran wilayah udara Suriah wilayah Tanaf , memaksa kapten pesawat penurunan ketinggian tajam memicu luka ringan penumpang , '' laporan media-media Suriah.Pesawat maskapai Iran , terbang Teheran , melanjutkan penerbangan Beirut sesuai jadwal insiden tersebut.Israel melancarkan ratusan serangan udara Suriah konflik pecah 2011 . Israel kerap menargetkan tentara pemerintah Suriah , pasukan Iran petempur Hizbullah sekutu Suriah serangannya . Israel mengonfirmasi detail operasinya Suriah publik.Tonton video 'PBB Protes Keras Israel Caplok Tepi Barat Palestina :",https://news.detik.com/internasional/d-5105950/jet-tempur-israel-cegat-pesawat-penumpang-iran-di-atas-suriah,0
